gender,workclass,education_num,marital_status,occupation,relationship,institute_type,asset_class_cd,portfolio_type,approved,approved_loan_amount,age,has_capital_loss,hours_per_week_log,inquiry_purpose_code_log,account_type_log
 Male, Private,3.0, Never-married, Craft-repair, Not-in-family,NBF,S,R,0.0,1537000.0,30.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Female, Self-emp-not-inc,9.0, Never-married, Sales, Not-in-family,INS,S,R,0.0,1705000.0,67.0,0,3.8066624897703196,4.605170185988092,1.791759469228055
 Male, Private,10.0, Divorced, Craft-repair, Not-in-family,PVT,S,R,0.0,1435000.0,34.0,0,3.8501476017100584,2.6390573296152584,1.791759469228055
 Male, Private,14.0, Married-civ-spouse, Prof-specialty, Husband,NBF,S,R,0.0,1572000.0,55.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,8.0, Divorced, Craft-repair, Own-child,PVT,S,R,0.0,1256000.0,43.0,0,3.58351893845611,2.6390573296152584,1.791759469228055
 Female, Private,10.0, Never-married, Other-service, Own-child,NBF,S,R,0.0,1467000.0,30.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Female, Private,9.0, Never-married, Machine-op-inspct, Own-child,NBF,S,R,0.0,235000.0,28.0,0,3.713572066704308,2.833213344056216,1.791759469228055
 Female, Private,10.0, Never-married, Adm-clerical, Not-in-family,PVT,S,R,0.0,354000.0,27.0,0,3.58351893845611,1.0986122886681098,1.791759469228055
 Male, Private,9.0, Married-civ-spouse, Craft-repair, Husband,NBF,S,I,0.0,1002000.0,44.0,0,3.713572066704308,2.6390573296152584,4.820281565605037
 Female, Private,10.0, Never-married, Other-service, Unmarried,PVT,S,R,0.0,1089000.0,30.0,0,3.8918202981106265,2.6390573296152584,1.791759469228055
 Male, Private,10.0, Never-married, Handlers-cleaners, Not-in-family,PVT,S,R,0.0,1393000.0,49.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,7.0, Never-married, Other-service, Own-child,PVT,S,R,0.0,751000.0,28.0,0,3.7612001156935624,2.6390573296152584,1.791759469228055
 Male, Private,12.0, Divorced, Sales, Not-in-family,NBF,?,I,0.0,727000.0,40.0,0,3.713572066704308,2.6390573296152584,4.820281565605037
 Male, Private,9.0, Married-civ-spouse, Transport-moving, Husband,PVT,S,I,0.0,1734000.0,67.0,0,3.713572066704308,2.0794415416798357,5.159055299214529
 Female, State-gov,10.0, Divorced, Prof-specialty, Not-in-family,NBF,S,R,0.0,1495000.0,61.0,0,3.6375861597263857,2.833213344056216,1.791759469228055
 Male, Private,9.0, Never-married, Transport-moving, Not-in-family,PVT,L,R,0.0,362000.0,42.0,0,3.58351893845611,2.6390573296152584,1.791759469228055
 Male, Private,9.0, Never-married, Other-service, Not-in-family,NBF,S,R,0.0,1933000.0,29.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Female, Private,10.0, Never-married, Sales, Own-child,NBF,S,R,0.0,328000.0,40.0,0,3.58351893845611,2.6390573296152584,1.791759469228055
 Male, Private,10.0, Never-married, Machine-op-inspct, Not-in-family,PVT,S,R,0.0,449000.0,39.0,0,3.713572066704308,4.605170185988092,1.791759469228055
 Female, Private,9.0, Never-married, Other-service, Own-child,NBF,S,R,0.0,103000.0,33.0,0,3.4965075614664802,2.6390573296152584,5.41610040220442
 Male, Private,10.0, Never-married, Other-service, Own-child,PVT,S,R,0.0,471000.0,27.0,0,3.5263605246161616,2.6390573296152584,1.791759469228055
 Male, Private,9.0, Never-married, Handlers-cleaners, Not-in-family,PVT,S,R,0.0,1816000.0,44.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,10.0, Never-married, Craft-repair, Not-in-family,NBF,S,I,0.0,265000.0,36.0,0,3.713572066704308,2.6390573296152584,5.176149732573829
 Female, Private,9.0, Divorced, Exec-managerial, Unmarried,PVT,S,R,0.0,1412000.0,48.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Female, Private,10.0, Never-married, Adm-clerical, Not-in-family,NBF,S,I,0.0,1500000.0,30.0,1,3.713572066704308,2.6390573296152584,4.820281565605037
 Male, Private,3.0, Never-married, Handlers-cleaners, Own-child,PVT,S,I,0.0,1318000.0,25.0,0,3.713572066704308,2.6390573296152584,5.247024072160486
 Male, Private,4.0, Married-civ-spouse, Craft-repair, Husband,FOR,S,R,0.0,1413000.0,74.0,0,3.713572066704308,2.0794415416798357,1.791759469228055
 Male, Private,12.0, Married-civ-spouse, Tech-support, Husband,NBF,S,I,0.0,907000.0,49.0,0,3.713572066704308,0.6931471805599453,4.804021044733257
 Male, Private,9.0, Married-civ-spouse, Craft-repair, Husband,NBF,S,R,0.0,136000.0,41.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Female, Private,9.0, Never-married, Adm-clerical, Own-child,NBF,S,R,0.0,1662000.0,28.0,0,3.713572066704308,4.605170185988092,1.791759469228055
 Male, State-gov,10.0, Never-married, Handlers-cleaners, Own-child,NBF,S,R,0.0,1560000.0,28.0,0,3.713572066704308,2.833213344056216,1.791759469228055
 Female, Local-gov,11.0, Divorced, Craft-repair, Unmarried,NBF,S,R,0.0,739000.0,47.0,0,3.828641396489095,2.6390573296152584,1.791759469228055
 Male, Private,9.0, Married-civ-spouse, Transport-moving, Husband,NBF,S,R,0.0,728000.0,67.0,0,3.713572066704308,2.833213344056216,1.791759469228055
 Male, Private,9.0, Never-married, Craft-repair, Not-in-family,NBF,L,I,0.0,1022000.0,30.0,0,3.9318256327243257,2.6390573296152584,4.820281565605037
 Male, Private,9.0, Never-married, Protective-serv, Own-child,NBF,S,R,0.0,1866000.0,28.0,0,3.713572066704308,1.0986122886681098,1.791759469228055
 Male, State-gov,3.0, Married-civ-spouse, Other-service, Husband,PVT,S,R,0.0,1031000.0,42.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Female, Local-gov,11.0, Never-married, Protective-serv, Not-in-family,NBF,S,R,0.0,254000.0,43.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Female, Federal-gov,10.0, Divorced, Exec-managerial, Not-in-family,NBF,D,I,0.0,1784000.0,55.0,0,3.9318256327243257,4.605170185988092,4.820281565605037
 Male, Private,9.0, Married-civ-spouse, Machine-op-inspct, Husband,NBF,S,R,0.0,975000.0,28.0,0,3.713572066704308,2.4849066497880004,1.791759469228055
 Male, Private,6.0, Never-married, Other-service, Own-child,PVT,S,R,0.0,1510000.0,25.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,9.0, Married-civ-spouse, Machine-op-inspct, Husband,NBF,S,I,0.0,1171000.0,52.0,0,3.713572066704308,2.6390573296152584,5.247024072160486
 Male, Private,9.0, Married-civ-spouse, Prof-specialty, Not-in-family,NBF,S,R,0.0,952000.0,32.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Self-emp-not-inc,13.0, Married-civ-spouse, Exec-managerial, Husband,PVT,S,R,0.0,1825000.0,45.0,0,3.9318256327243257,2.6390573296152584,1.791759469228055
 Female, Private,13.0, Never-married, Sales, Not-in-family,PVT,S,R,0.0,259000.0,30.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Female, State-gov,9.0, Never-married, Adm-clerical, Own-child,PVT,S,R,0.0,1598000.0,28.0,0,3.784189633918261,2.3978952727983707,1.791759469228055
 Male, Federal-gov,10.0, Married-civ-spouse, Adm-clerical, Husband,NBF,S,R,0.0,680000.0,62.0,0,3.713572066704308,2.833213344056216,1.791759469228055
 Female, Private,9.0, Widowed, Adm-clerical, Not-in-family,PVT,S,R,0.0,1376000.0,68.0,0,3.6635616461296463,2.70805020110221,1.791759469228055
 Male, Local-gov,9.0, Never-married, Protective-serv, Not-in-family,NBF,S,R,0.0,1667000.0,36.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,9.0, Never-married, Handlers-cleaners, Own-child,PVT,S,I,0.0,1739000.0,60.0,0,3.713572066704308,2.0794415416798357,4.820281565605037
 Male, State-gov,16.0, Married-civ-spouse, Prof-specialty, Husband,PVT,S,R,0.0,1523000.0,39.0,0,3.9318256327243257,2.6390573296152584,1.791759469228055
 Female, State-gov,9.0, Divorced, Adm-clerical, Own-child,PVT,S,R,0.0,352000.0,56.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,9.0, Married-civ-spouse, Machine-op-inspct, Husband,NBF,S,R,0.0,1206000.0,30.0,0,3.8918202981106265,4.605170185988092,1.791759469228055
 Female, Private,9.0, Married-civ-spouse, Adm-clerical, Wife,PVT,S,R,0.0,248000.0,53.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, State-gov,14.0, Divorced, Prof-specialty, Not-in-family,NBF,S,R,0.0,1716000.0,48.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Female, Private,7.0, Divorced, Other-service, Unmarried,NBF,S,R,0.0,962000.0,34.0,0,3.713572066704308,2.833213344056216,1.791759469228055
 Male, Private,11.0, Married-civ-spouse, Tech-support, Husband,PVT,?,R,0.0,705000.0,40.0,0,3.713572066704308,1.9459101490553132,1.791759469228055
 Female, Private,11.0, Divorced, Adm-clerical, Not-in-family,PVT,S,R,0.0,387000.0,48.0,0,3.58351893845611,2.833213344056216,1.791759469228055
 Male, Private,11.0, Married-civ-spouse, Craft-repair, Husband,NBF,S,R,0.0,1033000.0,70.0,0,3.8918202981106265,2.6390573296152584,1.791759469228055
 Male, Private,10.0, Married-civ-spouse, Transport-moving, Husband,NBF,S,R,0.0,270000.0,51.0,0,3.713572066704308,2.833213344056216,1.791759469228055
 Female, Private,10.0, Separated, Tech-support, Not-in-family,PVT,S,R,0.0,341000.0,50.0,0,3.6635616461296463,2.833213344056216,1.791759469228055
 Male, Federal-gov,10.0, Never-married, Adm-clerical, Not-in-family,NBF,L,I,0.0,435000.0,40.0,0,3.713572066704308,2.6390573296152584,4.820281565605037
 Male, Private,9.0, Never-married, Machine-op-inspct, Not-in-family,NBF,S,R,0.0,253000.0,46.0,0,3.828641396489095,2.833213344056216,1.791759469228055
 Male, Private,9.0, Married-civ-spouse, Craft-repair, Husband,NBF,S,R,0.0,1804000.0,51.0,1,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,10.0, Married-civ-spouse, Sales, Husband,NBF,S,I,0.0,342000.0,60.0,0,3.713572066704308,2.6390573296152584,5.176149732573829
 Male, Private,6.0, Never-married, Craft-repair, Not-in-family,NBF,S,R,0.0,673000.0,30.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,9.0, Married-civ-spouse, Craft-repair, Husband,PVT,S,R,0.0,1280000.0,67.0,0,3.6375861597263857,2.6390573296152584,1.791759469228055
 Male, Private,10.0, Married-civ-spouse, Handlers-cleaners, Husband,PVT,S,R,0.0,1957000.0,34.0,0,3.713572066704308,4.605170185988092,1.791759469228055
 Female, Private,12.0, Widowed, Sales, Unmarried,NBF,S,I,0.0,1641000.0,51.0,0,3.713572066704308,2.6390573296152584,5.247024072160486
 Male, Private,9.0, Separated, Machine-op-inspct, Not-in-family,NBF,S,R,0.0,1918000.0,33.0,0,3.784189633918261,2.833213344056216,1.791759469228055
 Male, Private,9.0, Divorced, Exec-managerial, Not-in-family,PVT,S,R,0.0,160000.0,42.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,9.0, Married-civ-spouse, Transport-moving, Husband,PVT,S,R,0.0,1470000.0,40.0,0,3.970291913552122,2.6390573296152584,1.791759469228055
 Female, Private,9.0, Divorced, Sales, Unmarried,PVT,S,R,0.0,803000.0,53.0,0,3.828641396489095,4.605170185988092,1.791759469228055
 Male, Private,9.0, Married-civ-spouse, Craft-repair, Husband,NBF,S,R,0.0,1967000.0,28.0,0,3.9318256327243257,1.0986122886681098,1.791759469228055
 Male, Private,9.0, Never-married, Transport-moving, Not-in-family,PVT,S,R,0.0,1886000.0,39.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Local-gov,12.0, Never-married, Protective-serv, Unmarried,SRC,?,R,0.0,1250000.0,37.0,0,3.713572066704308,2.0794415416798357,1.791759469228055
 Male, Private,8.0, Married-civ-spouse, Craft-repair, Husband,NBF,L,I,0.0,1143000.0,67.0,0,3.713572066704308,2.6390573296152584,5.247024072160486
 Male, Private,6.0, Married-civ-spouse, Handlers-cleaners, Husband,PVT,B,R,0.0,539000.0,52.0,0,3.828641396489095,0.6931471805599453,5.41610040220442
 Male, State-gov,10.0, Never-married, Prof-specialty, Own-child,PVT,S,R,0.0,1490000.0,26.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,9.0, Married-civ-spouse, Other-service, Husband,NBF,S,R,0.0,947000.0,67.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,6.0, Married-civ-spouse, Transport-moving, Husband,NBF,S,R,0.0,814000.0,34.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,13.0, Married-civ-spouse, Tech-support, Husband,PVT,S,R,0.0,1658000.0,46.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,11.0, Married-spouse-absent, Prof-specialty, Not-in-family,NBF,S,R,0.0,1721000.0,54.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,9.0, Married-civ-spouse, Machine-op-inspct, Husband,NBF,S,R,0.0,1620000.0,47.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Female, Private,9.0, Divorced, Other-service, Unmarried,NBF,S,R,0.0,504000.0,30.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Local-gov,13.0, Married-civ-spouse, Prof-specialty, Husband,NBF,S,R,0.0,1901000.0,54.0,0,3.713572066704308,4.605170185988092,1.791759469228055
 Female, Local-gov,9.0, Divorced, Adm-clerical, Unmarried,NBF,S,R,0.0,1817000.0,53.0,0,3.58351893845611,2.833213344056216,1.791759469228055
 Female, Private,15.0, Married-civ-spouse, Sales, Wife,NBF,S,R,0.0,1131000.0,44.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Self-emp-inc,9.0, Never-married, Sales, Own-child,PVT,S,R,0.0,1076000.0,26.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,9.0, Never-married, Handlers-cleaners, Own-child,NBF,S,R,0.0,408000.0,25.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Local-gov,9.0, Married-civ-spouse, Protective-serv, Husband,NBF,S,R,0.0,1392000.0,38.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Female, Private,10.0, Never-married, Adm-clerical, Not-in-family,PVT,S,R,0.0,889000.0,34.0,0,3.970291913552122,2.6390573296152584,1.791759469228055
 Male, Private,10.0, Married-civ-spouse, Exec-managerial, Husband,NBF,S,R,0.0,1267000.0,59.0,0,4.02535169073515,2.6390573296152584,1.791759469228055
 Male, Private,9.0, Married-civ-spouse, Craft-repair, Husband,PVT,S,R,0.0,394000.0,31.0,0,3.713572066704308,4.605170185988092,1.791759469228055
 Male, Private,10.0, Married-civ-spouse, Craft-repair, Husband,NBF,S,R,0.0,249000.0,38.0,0,3.713572066704308,4.605170185988092,1.791759469228055
 Female, Self-emp-inc,13.0, Separated, Prof-specialty, Not-in-family,PVT,S,I,0.0,505000.0,41.0,0,3.9318256327243257,2.6390573296152584,5.2574953720277815
 Female, Private,11.0, Divorced, Adm-clerical, Unmarried,NBF,S,R,0.0,1024000.0,31.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Self-emp-not-inc,10.0, Married-civ-spouse, Craft-repair, Husband,NBF,S,R,0.0,456000.0,54.0,0,3.713572066704308,2.833213344056216,1.791759469228055
 Female, Private,10.0, Divorced, Adm-clerical, Not-in-family,NBF,S,R,0.0,1192000.0,53.0,0,3.713572066704308,2.3978952727983707,1.791759469228055
 Male, Private,3.0, Married-civ-spouse, Machine-op-inspct, Husband,NBF,S,I,0.0,427000.0,50.0,0,3.713572066704308,2.6390573296152584,4.875197323201151
 Female, Local-gov,10.0, Divorced, Transport-moving, Not-in-family,NBF,S,R,0.0,173000.0,52.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Federal-gov,10.0, Married-civ-spouse, Transport-moving, Husband,PVT,S,R,0.0,621000.0,48.0,0,3.713572066704308,4.605170185988092,1.791759469228055
 Female, Private,9.0, Divorced, Other-service, Not-in-family,PVT,S,R,0.0,1663000.0,67.0,0,3.713572066704308,4.605170185988092,1.791759469228055
 Male, Private,13.0, Married-civ-spouse, Craft-repair, Husband,PUB,S,R,0.0,1259000.0,53.0,0,3.713572066704308,1.0986122886681098,1.791759469228055
 Male, Private,6.0, Married-civ-spouse, Craft-repair, Husband,PVT,S,R,0.0,1635000.0,68.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Self-emp-not-inc,13.0, Married-civ-spouse, Exec-managerial, Husband,NBF,S,R,0.0,1458000.0,68.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,13.0, Married-civ-spouse, Prof-specialty, Husband,PVT,S,R,0.0,187000.0,39.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Female, Local-gov,13.0, Married-civ-spouse, Prof-specialty, Wife,PVT,S,R,0.0,754000.0,45.0,0,3.7612001156935624,2.6390573296152584,1.791759469228055
 Male, Private,10.0, Married-civ-spouse, Exec-managerial, Husband,PVT,S,R,0.0,1223000.0,64.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,9.0, Married-civ-spouse, Transport-moving, Husband,PVT,S,R,0.0,1728000.0,35.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,10.0, Married-civ-spouse, Sales, Husband,PVT,S,R,0.0,1773000.0,51.0,0,3.828641396489095,2.6390573296152584,1.791759469228055
 Female, Private,9.0, Never-married, Sales, Other-relative,BRO,S,R,0.0,1444000.0,31.0,0,3.9318256327243257,4.605170185988092,1.791759469228055
 Male, Local-gov,13.0, Married-civ-spouse, Transport-moving, Husband,PVT,S,R,0.0,390000.0,69.0,0,3.713572066704308,2.0794415416798357,1.791759469228055
 Male, Self-emp-not-inc,9.0, Married-civ-spouse, Exec-managerial, Husband,NBF,S,R,0.0,1330000.0,55.0,0,3.828641396489095,2.6390573296152584,1.791759469228055
 Female, Local-gov,14.0, Divorced, Exec-managerial, Not-in-family,PVT,S,R,0.0,1878000.0,55.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,9.0, Married-civ-spouse, Craft-repair, Husband,NBF,S,R,0.0,512000.0,66.0,0,3.9318256327243257,2.833213344056216,1.791759469228055
 Male, Private,9.0, Married-civ-spouse, Transport-moving, Husband,NBF,S,R,0.0,1699000.0,40.0,0,3.713572066704308,2.833213344056216,1.791759469228055
 Male, Private,10.0, Married-civ-spouse, Sales, Husband,PVT,S,I,0.0,1772000.0,36.0,0,3.8066624897703196,2.6390573296152584,5.247024072160486
 Male, Self-emp-not-inc,11.0, Married-civ-spouse, Craft-repair, Husband,PVT,S,R,0.0,474000.0,38.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,10.0, Married-civ-spouse, Transport-moving, Husband,NBF,S,R,0.0,1575000.0,38.0,0,3.9318256327243257,2.6390573296152584,1.791759469228055
 Female, Private,9.0, Divorced, Exec-managerial, Not-in-family,NBF,S,I,0.0,722000.0,40.0,0,3.8918202981106265,2.3978952727983707,5.247024072160486
 Male, Private,10.0, Never-married, Exec-managerial, Not-in-family,NBF,S,I,0.0,1366000.0,46.0,0,3.9318256327243257,4.605170185988092,4.820281565605037
 Female, Private,9.0, Divorced, Craft-repair, Not-in-family,NBF,S,M,0.0,1323000.0,46.0,0,3.713572066704308,2.6390573296152584,4.07753744390572
 Female, Private,10.0, Never-married, Craft-repair, Own-child,NBF,B,I,0.0,394000.0,29.0,0,3.58351893845611,2.6390573296152584,5.181783550292085
 Male, Private,10.0, Married-civ-spouse, Handlers-cleaners, Husband,FOR,S,R,0.0,283000.0,44.0,0,3.713572066704308,2.0794415416798357,1.791759469228055
 Female, Local-gov,10.0, Divorced, Adm-clerical, Unmarried,NBF,S,R,0.0,214000.0,36.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Local-gov,9.0, Married-civ-spouse, Craft-repair, Husband,NBF,S,R,0.0,283000.0,47.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,10.0, Married-civ-spouse, Exec-managerial, Husband,NBF,S,R,0.0,191000.0,33.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Self-emp-not-inc,9.0, Married-civ-spouse, Transport-moving, Husband,NBF,S,R,0.0,1611000.0,47.0,0,3.828641396489095,2.833213344056216,1.791759469228055
 Female, Private,3.0, Separated, Machine-op-inspct, Unmarried,NBF,S,R,0.0,525000.0,57.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,9.0, Never-married, Handlers-cleaners, Own-child,NBF,S,R,0.0,395000.0,27.0,0,3.713572066704308,4.605170185988092,1.791759469228055
 Male, Local-gov,14.0, Married-civ-spouse, Prof-specialty, Husband,PVT,S,I,0.0,1811000.0,58.0,0,3.713572066704308,2.6390573296152584,3.871201010907891
 Female, State-gov,13.0, Never-married, Prof-specialty, Unmarried,NBF,S,R,0.0,352000.0,42.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,14.0, Never-married, Exec-managerial, Unmarried,PVT,S,R,0.0,1069000.0,39.0,0,3.713572066704308,2.0794415416798357,1.791759469228055
 Male, Private,9.0, Married-civ-spouse, Prof-specialty, Husband,PVT,S,R,0.0,1748000.0,46.0,0,3.9318256327243257,2.6390573296152584,1.791759469228055
 Female, Private,9.0, Never-married, Transport-moving, Not-in-family,PVT,S,I,0.0,446000.0,34.0,0,3.713572066704308,4.605170185988092,5.247024072160486
 Female, Private,9.0, Never-married, Prof-specialty, Not-in-family,PVT,S,R,0.0,1113000.0,62.0,0,3.828641396489095,2.6390573296152584,1.791759469228055
 Male, Private,9.0, Divorced, Transport-moving, Not-in-family,PVT,S,R,0.0,1879000.0,40.0,0,3.9318256327243257,1.9459101490553132,1.791759469228055
 Male, Private,10.0, Never-married, Handlers-cleaners, Own-child,NBF,S,R,0.0,1892000.0,30.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Female, Private,9.0, Never-married, Adm-clerical, Not-in-family,NBF,S,R,0.0,1470000.0,31.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Self-emp-inc,9.0, Never-married, Craft-repair, Not-in-family,PVT,S,I,0.0,1570000.0,37.0,0,3.828641396489095,4.605170185988092,5.247024072160486
 Male, Private,11.0, Married-civ-spouse, Craft-repair, Husband,PVT,S,R,0.0,438000.0,44.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,9.0, Married-civ-spouse, Craft-repair, Husband,NBF,S,R,0.0,1631000.0,41.0,0,3.4965075614664802,2.6390573296152584,1.791759469228055
 Female, Private,13.0, Married-civ-spouse, Prof-specialty, Wife,PVT,S,I,0.0,160000.0,40.0,0,3.713572066704308,2.0794415416798357,4.875197323201151
 Female, Private,9.0, Married-civ-spouse, Adm-clerical, Wife,PVT,S,R,0.0,299000.0,52.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,10.0, Never-married, Prof-specialty, Not-in-family,PVT,M,I,0.0,917000.0,34.0,0,3.713572066704308,2.6390573296152584,5.429345628954441
 Male, Private,10.0, Married-civ-spouse, Craft-repair, Husband,NBF,S,I,0.0,999000.0,53.0,0,3.713572066704308,2.6390573296152584,5.2574953720277815
 Female, Private,9.0, Never-married, Priv-house-serv, Own-child,PVT,S,R,0.0,822000.0,36.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Female, State-gov,10.0, Never-married, Other-service, Not-in-family,PVT,S,R,0.0,1967000.0,49.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Female, Private,9.0, Married-civ-spouse, Sales, Wife,PVT,S,R,0.0,1353000.0,39.0,0,3.828641396489095,4.605170185988092,1.791759469228055
 Male, Private,4.0, Divorced, Transport-moving, Not-in-family,PVT,S,R,0.0,1884000.0,36.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,13.0, Never-married, Prof-specialty, Not-in-family,PVT,S,R,0.0,1305000.0,29.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Female, Private,12.0, Never-married, Other-service, Not-in-family,NBF,S,I,0.0,334000.0,27.0,0,3.713572066704308,2.6390573296152584,4.820281565605037
 Female, Private,13.0, Never-married, Exec-managerial, Own-child,PVT,S,R,0.0,1852000.0,33.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Local-gov,13.0, Divorced, Prof-specialty, Unmarried,NBF,S,R,0.0,1615000.0,50.0,0,3.828641396489095,2.6390573296152584,1.791759469228055
 Male, Private,13.0, Divorced, Exec-managerial, Not-in-family,NBF,S,R,0.0,590000.0,42.0,1,3.713572066704308,4.605170185988092,1.791759469228055
 Female, Private,5.0, Never-married, Exec-managerial, Not-in-family,NBF,S,I,0.0,1589000.0,41.0,0,3.713572066704308,1.0986122886681098,3.871201010907891
 Female, Private,13.0, Married-spouse-absent, Prof-specialty, Unmarried,NBF,S,I,0.0,966000.0,62.0,0,3.713572066704308,2.6390573296152584,5.159055299214529
 Male, Private,14.0, Divorced, Tech-support, Not-in-family,PVT,S,R,0.0,156000.0,53.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Female, State-gov,11.0, Never-married, Adm-clerical, Unmarried,PVT,S,R,0.0,250000.0,40.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Male, Private,9.0, Married-civ-spouse, Transport-moving, Husband,NBF,S,R,0.0,769000.0,46.0,0,3.58351893845611,2.6390573296152584,1.791759469228055
 Female, Private,9.0, Never-married, Sales, Own-child,NBF,S,R,0.0,1465000.0,48.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Female, Private,10.0, Divorced, Prof-specialty, Unmarried,PVT,S,R,0.0,465000.0,42.0,0,3.828641396489095,2.6390573296152584,1.791759469228055
 Male, Private,9.0, Never-married, Craft-repair, Unmarried,NBF,S,M,0.0,918000.0,28.0,0,3.58351893845611,2.6390573296152584,4.07753744390572
 Male, Private,9.0, Married-civ-spouse, Machine-op-inspct, Husband,PVT,S,I,0.0,808000.0,35.0,0,3.713572066704308,2.6390573296152584,5.2574953720277815
 Male, Private,12.0, Married-civ-spouse, Sales, Husband,NBF,S,R,0.0,919000.0,39.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Female, Private,14.0, Never-married, Exec-managerial, Unmarried,PVT,S,R,0.0,759000.0,44.0,0,3.58351893845611,2.0794415416798357,1.791759469228055
 Male, Self-emp-not-inc,13.0, Married-civ-spouse, Craft-repair, Husband,PVT,S,I,0.0,495000.0,60.0,0,3.9318256327243257,2.6390573296152584,5.247024072160486
 Male, Private,11.0, Married-civ-spouse, Other-service, Husband,NBF,S,M,0.0,1160000.0,48.0,0,3.828641396489095,2.833213344056216,4.07753744390572
 Female, Private,10.0, Divorced, Adm-clerical, Not-in-family,PVT,S,I,0.0,1203000.0,54.0,0,3.9318256327243257,2.6390573296152584,5.247024072160486
 Male, Private,13.0, Married-civ-spouse, Prof-specialty, Husband,HFC,S,I,0.0,1591000.0,38.0,0,3.713572066704308,2.6390573296152584,5.247024072160486
 Female, Private,9.0, Never-married, Other-service, Own-child,PVT,S,R,0.0,812000.0,38.0,0,3.713572066704308,2.6390573296152584,1.791759469228055
 Female, Private,10.0, Never-married, Adm-clerical, Own-child,PVT,S,R,0.0,1895000.0,28.0,1,3.58351893845611,2.0794415416798357,1.791759469228055
 Female, Private,10.0, Never-married, Sales, Own-child,NBF,S,R,0.0,1418000.0,31.0,0,3.713572066704308,2.833213344056216,1.791759469228055
